1 0
2 40.7013
3 82.2269
4 79.9659
5 98.2855
6 122.365
7 139.717
8 163.775
9 188.45
10 219.555
10 219.534
11 243.409
12 273.12
12 273.109
13 302.875
14 336.069
15 358.296
16 388.868
17 419.681
18 456.449
20 513.026
21 542.565
22 574.918
24 628.037
25 656.773
27 722.601
29 783.368
31 833.8
33 433.725
35 454.635
37 475.823
40 511.787
42 506.289
45 526.481
48 557.162
51 553.745
55 576.491
58 582.083
62 597.738
66 603.473
71 616.144
75 622.584
80 649.778
86 650.354
91 656.903
97 658.678
104 684.52
111 680.845
118 686.649
126 715.09
134 858.959
143 871.262
152 885.528
162 886.105
173 897.118
184 910.161
196 917.822
209 915.348
223 925.891
237 927.777
253 923.664
269 1049.45
287 1056.34
306 1042.57
326 1054.05
347 1041.35
370 1058.95
394 1104.9
420 1131.44
448 1146.07
477 1129.31
508 1126.87
541 1152.66
577 1151.37
615 1135.01
655 1179.12
698 1165.55
744 1174.21
792 1203
844 1202.18
899 1189.95
958 1204.16
1021 1152.43
1088 1229.71
1159 1212.93
1235 1225.11
1316 1239.64
1402 1248.9
1494 1247.66
1591 1253.74
1695 1259.62
1806 1272.64
1925 1279.07
2051 1231.16
2185 1277.76
2328 1298.9
2480 1307.18
2642 1306.45
2815 1294.09
3000 1310.32
