1 3.7272
2 25.3563
3 70.923
4 151.815
5 159.411
6 205.058
7 243.876
8 315.96
9 300.962
10 320.054
10 320.054
11 334.747
12 385.75
12 385.733
13 368.052
14 375.161
15 381.025
16 420.629
17 403.934
18 408.151
20 441.897
21 428.521
22 428.955
24 454.831
25 443.282
27 440.724
29 453.823
31 450.452
33 461.458
35 458.153
37 467.096
40 480.654
42 469.876
45 472.62
48 480.052
51 465.501
55 466.104
58 472.089
62 474.155
66 473.42
71 470.386
75 471.148
80 485.396
86 466.433
91 459.486
97 456.458
104 474.994
111 456.452
118 438.211
126 448.942
134 449.982
143 433.465
152 472.887
162 431.108
173 431.747
184 464.392
196 481.64
209 583.974
223 631.589
237 593.558
253 587.878
269 612.947
287 630.262
306 613.767
326 619.505
347 566.022
370 606.282
394 607.131
420 744.065
448 770.439
477 734.671
508 653.767
541 689.859
577 697.431
615 728.991
655 750.21
698 704.133
744 695.214
792 682.265
844 688.79
899 693.17
958 707.555
1021 634.563
1088 701.095
1159 707.247
1235 705.603
1316 716.64
1402 723.303
1494 735.247
1591 725.552
1695 725.103
1806 740.653
1925 753.502
2051 622.829
2185 738.102
2328 769.159
2480 763.341
2642 735.201
2815 732.706
3000 741.102
