1 46.1786
2 55.0899
3 113.282
4 202.562
5 249.373
6 359.097
7 488.77
8 638.394
9 628.038
10 705.795
10 705.795
11 741.316
12 584.641
13 598.966
14 646.033
15 681.54
16 648.84
17 661.981
18 705.735
19 735.712
21 781.821
22 815.156
24 775.545
26 812.752
28 863.269
30 892.478
32 842.104
34 871.591
37 911.893
39 946.607
42 905.667
45 939.807
48 909.011
52 955.206
56 927.279
60 967.299
64 941.685
69 978.732
74 965.043
79 988.414
85 969.344
91 898.842
97 827.748
104 820.718
112 816.128
120 795.697
128 678.521
137 640.602
147 628.027
158 614.661
169 644.519
181 626.998
194 587.968
208 654.244
223 646.958
239 623.36
256 653.113
275 624.574
294 602.239
315 630.861
338 402.542
362 330.341
388 256.939
416 295.361
446 241.294
477 292.034
512 243.248
548 278.657
587 224.22
629 242.6
674 214.552
723 222.974
774 209.418
830 175.195
889 176.18
953 164.443
1021 155.871
1094 167.418
1172 183.904
1256 211.21
1346 242.564
1442 278.398
1545 319.59
1656 367.161
1774 421.35
1901 483.838
2037 464.478
2183 533.446
2339 537.349
2506 525.137
2685 548.541
2877 560.395
3083 525.863
3303 566.31
3540 559.159
3793 580.607
4064 516.919
4355 555.473
4666 563.238
4999 571.413
