1 122.918
2 245.835
3 368.753
4 491.67
5 614.588
6 737.505
7 860.423
8 983.34
9 756.922
10 840.979
11 925.077
13 1093.27
15 1261.44
17 1086.59
20 1278.35
23 1470.1
26 1340
30 1546.13
35 1471.64
40 1659.87
46 1709.26
53 1727.91
61 1772.06
71 1786.52
81 1760.31
94 1877.3
108 1865.46
124 1913.94
143 1978.19
164 1948.2
189 1986.31
218 1973.51
251 2015
288 2040.69
332 2048.1
382 2058.55
439 2053.86
505 2045.04
581 2078.8
669 2085.45
770 2068.89
885 2094.46
1019 2096.22
1172 2087.11
1348 2095.2
1551 2083.15
1785 2079.9
2053 1813.16
2362 2086.06
2718 2108.78
3127 2092.6
3597 2113.1
4138 1898.16
4761 1510.32
5477 1317.37
6301 1312.81
7248 1412.21
8339 1367.69
9593 1306.11
11036 1345.02
12697 1363.17
14606 1376.1
16804 1367.05
19331 1335.17
22239 1413.48
25585 1334.55
29433 1360.46
33861 1352.63
38954 1384.72
44814 1200.87
51555 1334.74
59309 1313.81
68231 1172.07
78494 1214.32
90302 988.878
103885 1107.93
119512 1016.32
137489 1016.34
158170 1038.39
181963 1016.42
209334 1004.87
240822 1006.85
277047 1002.32
318721 1022.19
366663 914.284
421817 866.264
485267 946.731
558262 926.217
642236 909.41
738842 954.056
849981 833.852
977836 934.107
1124923 950.349
1294135 887.035
1488801 954.849
1712748 950.452
1970382 918.912
2266769 969.869
2607739 989.898
2999999 997.717
