1 44.9945
2 52.1629
3 107.329
4 190.717
5 241.127
6 347.222
7 472.608
8 617.284
9 608.893
10 676.405
10 676.059
11 719.147
12 568.755
13 583.866
14 626.275
15 663.063
16 631.664
17 647.56
18 689.67
19 719.385
21 769.329
22 799.466
24 759.108
26 799.077
28 851.171
30 878.882
32 827.05
34 859.096
37 900.999
39 933.534
42 893.941
45 929.467
48 895.115
52 944.115
56 913.917
60 956.484
64 928.409
69 968.425
74 953.933
79 983.65
85 935.239
91 885.15
97 815.158
104 812.569
112 834.388
120 657.403
128 665.532
137 624.389
147 610.488
158 599.31
169 626.918
181 607.168
194 579.374
208 642.47
223 629.408
239 625.658
256 654.326
275 601.464
294 572.612
315 622.745
338 364.539
362 312.358
388 249.349
416 296.436
446 251.007
477 287.113
512 241.424
548 276.567
587 222.922
629 230.471
674 213.132
723 219.493
774 207.097
830 173.587
889 175.133
953 163.659
1021 150.817
1094 167.593
1172 179.262
1256 205.879
1346 236.441
1442 271.371
1545 311.523
1656 357.893
1774 410.715
1901 471.625
2037 453.029
2183 520.297
2339 534.454
2506 517.58
2685 534.536
2877 548.644
3083 516.409
3303 553.829
3540 546.883
3793 571.05
4064 510.02
4355 545.648
4666 552.716
4999 558.915
