1 122.912
2 245.824
3 368.736
4 491.648
5 614.56
6 737.473
7 860.36
8 983.129
9 756.882
10 840.972
11 925.069
13 1093.26
15 1261.25
17 1086.52
20 1278.24
23 1469.98
26 1339.96
30 1545.99
35 1471.44
40 1659.73
46 1709.25
53 1728.1
61 1771.9
71 1786.52
81 1760.59
94 1877.35
108 1865.51
124 1914.27
143 1977.88
164 1948.13
189 1986.15
218 1973.42
251 2015.16
288 2040.18
332 2047.89
382 2058.26
439 2053.65
505 2044.98
581 2078.85
669 2085.41
770 2068.94
885 2094.49
1019 2096.39
1172 2086.97
1348 2095.22
1551 2083.46
1785 2079.77
2053 1813.22
2362 2086.13
2718 2108.8
3127 2093.18
3597 2113.66
4138 1871.95
4761 1469.25
5477 1274.13
6301 1380.11
7248 1269.89
8339 1372.99
9593 1287.44
11036 1381.7
12697 1358.61
14606 1373.13
16804 1339.08
19331 1368.5
22239 1461.77
25585 1329.34
29433 1367.88
33861 1337.26
38954 1353.84
44814 1407.31
51555 1404.49
59309 1374.34
68231 1202.8
78494 1224.96
90302 1131.56
103885 1069.31
119512 1006.39
137489 1011.87
158170 1037.5
181963 989.316
209334 1021.39
240822 1007.27
277047 990.452
318721 967.367
366663 927.64
421817 883.815
485267 966.959
558262 982.084
642236 929.437
738842 966.489
849981 890.125
977836 957.228
1124923 996.286
1294135 885.866
1488801 976.571
1712748 948.636
1970382 920.687
2266769 974.25
2607739 998.317
2999999 1007.87
