1 31.9483
2 59.1741
3 98.204
4 135.866
5 171.901
6 258.55
7 410.568
8 612.859
9 601.686
10 612.635
10 612.468
11 620.669
12 805.798
13 764.792
14 752.938
15 789.533
16 958.201
17 901.393
18 882.362
19 868.718
21 988.37
22 962.006
24 1115.15
26 1035.64
28 1153.63
30 1079.3
32 1201.39
34 1128.32
37 1151.95
39 1114.79
42 1151.17
45 1178.44
48 1248.57
52 1245.17
56 1275.4
60 1266.26
64 1262.8
69 1223.47
74 1203.89
79 1067.57
85 1072.02
91 1048.75
97 990.186
104 1220.4
112 1242.17
120 1234.77
128 1196.68
137 993.035
147 1148.35
158 955.282
169 1131.32
181 1072.63
194 1069.77
208 1114.69
223 1164.37
239 1137.47
256 1237.44
275 1134.78
294 1170.32
315 1015.46
338 1040.74
362 1181.22
388 1231.92
416 1205.27
446 1166.3
477 1135.63
512 1175.74
548 1101.87
587 1079.67
629 1104.46
674 1103.31
723 1100.2
774 1109.91
830 1169.94
889 1080.88
953 1079.27
1021 1035.54
1094 1097.34
1172 1112.27
1256 1121.6
1346 1126.65
1442 1125.96
1545 1119
1656 1107.6
1774 1116.39
1901 1132.02
2037 1103.5
2183 1117.03
2339 1139.83
2506 1122.73
2685 1132.45
2877 1134.27
3083 1101.47
3303 1119.23
3540 1113.62
3793 1108.78
4064 1151.85
4355 1119.4
4666 1144
4999 1135.37
