1 40.9644
2 110.186
3 193.351
4 279.169
5 366.535
6 336.853
7 455.601
8 643.638
9 475.105
10 531.16
10 531.16
11 583.722
12 692.504
13 727.352
14 783.658
15 839.979
16 984.32
17 746.892
18 797.958
19 844.883
21 941.187
22 991.208
24 1119.83
26 945.388
28 1019.76
30 1096.2
32 1186.75
34 1032.3
37 1087.73
39 1170.46
42 1057.21
45 1110.77
48 1205.36
52 1119.34
56 1220.52
60 1133.98
64 1209.6
69 1148.64
74 1117.26
79 1060.97
85 1018.27
91 1029.25
97 1013.75
104 1150.12
112 1171.61
120 1132.36
128 862.906
137 1049.43
147 1063.36
158 1121.71
169 1047.85
181 1039.04
194 1069.39
208 1101.98
223 1105.83
239 1102.18
256 1096
275 1069.87
294 1074.98
315 979.134
338 1024.09
362 1121.7
388 1072.33
416 1079.61
446 1091.66
477 1052.05
512 1061.32
548 989.746
587 1032.62
629 1050.81
674 1073.47
723 1055.85
774 1083.21
830 1062.77
889 1009.36
953 1014.79
1021 981.704
1094 1019.09
1172 1025.86
1256 1032.87
1346 1044.57
1442 1039.51
1545 1056.2
1656 1023.4
1774 1033.83
1901 1058.54
2037 1044.79
2183 1056
2339 1060.44
2506 1037.14
2685 1054.95
2877 1054.4
3083 1037.85
3303 1059.94
3540 1029.28
3793 1043.74
4064 1062.57
4355 1051.84
4666 1050.68
4999 1053.52
