1 0
2 37.3719
3 85.3671
4 93.6665
5 111.724
6 137.32
7 154.661
8 181.821
9 206.808
10 240.659
10 240.659
11 266.443
12 299.047
12 298.897
13 329.247
14 363.868
15 386.611
16 419.276
17 449.435
18 486.95
20 547.989
21 576.909
22 609.309
24 662.376
25 693.21
27 759.727
29 822.383
31 871.019
33 425.775
35 454.217
37 467.656
40 504.443
42 501.675
45 518.993
48 549.646
51 553.144
55 574.798
58 576.625
62 593.866
66 599.785
71 616.633
75 623.264
80 645.668
86 650.485
91 660.587
97 658.6
104 683.642
111 685.809
118 690.304
126 699.296
134 839.987
143 853.046
152 863.665
162 866.528
173 875.784
184 888.101
196 896.167
209 894.991
223 907.79
237 908.161
253 903.523
269 1004.4
287 1011.1
306 998.902
326 1007.6
347 996.406
370 1014.04
394 1054.98
420 1076.64
448 1090.64
477 1076.03
508 1074.81
541 1095.14
577 1094.46
615 1084.82
655 1118.1
698 1115.05
744 1121.73
792 1141.72
844 1147.15
899 1136.69
958 1148.92
1021 1105.19
1088 1164.82
1159 1142.17
1235 1153.73
1316 1167.39
1402 1175.94
1494 1184.59
1591 1189.6
1695 1188.18
1806 1208.67
1925 1215.1
2051 1163.98
2185 1210.62
2328 1234.86
2480 1241.75
2642 1232.98
2815 1231.58
3000 1245.76
