1 3.2195
2 17.8775
3 41.4029
4 93.5704
5 124.001
6 162.489
7 202.038
8 300.978
9 329.18
10 367.082
10 366.899
11 396.197
12 475.305
13 487.204
14 517.051
15 541.232
16 632.495
17 632.674
18 654.071
19 669.807
21 741.966
22 754.893
24 841.97
26 843.42
28 909.953
30 908.557
32 977.679
34 970.338
37 1008.9
39 1014.56
42 1057.52
45 1076.07
48 1097.54
52 1099.45
56 1135.64
60 1143.88
64 1176.33
69 1157.17
74 1170.17
79 1183.92
85 1199.85
91 1201.85
97 1213.6
104 1244.83
112 1266.97
120 1216.73
128 1163.36
137 1226.4
147 1243.51
158 1240.04
169 1245.74
181 1229.32
194 1214.05
208 1314.36
223 1249.19
239 1242.6
256 1240.33
275 1222.14
294 1195.32
315 1045.47
338 1222.41
362 1197.93
388 1197.47
416 1197.35
446 1161.37
477 1225.59
512 1166.88
548 1215.83
587 1216.01
629 1238.49
674 1210.88
723 1207.51
774 1212.11
830 1267.46
889 1276.76
953 1272.76
1021 1278.37
1094 1269.29
1172 1274.12
1256 1275.66
1346 1253
1442 1245.32
1545 1230.33
1656 1289.5
1774 1283.33
1901 1271.51
2037 1251.16
2183 1242.41
2339 1237.33
2506 1275.35
2685 1258.46
2877 1247.14
3083 1243.3
3303 1275.45
3540 1261.64
3793 1242.02
4064 1233.17
4355 1267.25
4666 1248.25
4999 1272.93
