1 159.785
2 319.569
3 479.354
4 639.138
5 798.92
6 958.697
7 1118.48
8 1278.13
9 980.521
10 1089.38
11 1198.31
13 1416.08
15 1633.86
17 1381.18
20 1624.92
23 1868.65
26 1707.33
30 1969.52
35 1928.38
40 2203.61
46 2183.14
53 2209.01
61 2266.56
71 2379.89
81 2270.38
94 2435.59
108 2430.3
124 2466.35
143 2548.14
164 2527.23
189 2566.04
218 2554.78
251 2587.14
288 2644.54
332 2630.16
382 2657.4
439 2670.35
505 2647.94
581 2677.79
669 2685.02
770 2681.83
885 2698.04
1019 2697.95
1172 2696.42
1348 2701.29
1551 2709.99
1785 2704.53
2053 2713.92
2362 2712.74
2718 2718.64
3127 2720.42
3597 2720.36
4138 2503.34
4761 1966.35
5477 1934.71
6301 1990.37
7248 1820.53
8339 1911.71
9593 1888.16
11036 1986.36
12697 2078.92
14606 2026.94
16804 2015.66
19331 2008.16
22239 2027.54
25585 1911.8
29433 1981.04
33861 2015.34
38954 2016.07
44814 2034.3
51555 2023.43
59309 2042.06
68231 1820.63
78494 1620.18
90302 1473.56
103885 1550.66
119512 1514.37
137489 1507.7
158170 1583.81
181963 1495.61
209334 1526.8
240822 1489.16
277047 1518.84
318721 1449.33
366663 1363.85
421817 1352.31
485267 1438.94
558262 1466.8
642236 1409.59
738842 1434.57
849981 1454.73
977836 1484.92
1124923 1504.62
1294135 1257.26
1488801 1459.29
1712748 1425.24
1970382 1376.84
2266769 1450.17
2607739 1494.29
2999999 1502.5
