1 65.2085
2 161.738
3 251.943
4 381.513
5 441.235
6 566.794
7 654.836
8 866.322
9 616.198
10 713.283
10 713.278
11 785.818
12 935.188
13 889.53
14 995.329
15 1118.08
16 1272.13
17 905.767
18 999.273
19 1005.16
21 1133.43
22 1243.94
24 1480.4
26 1198.44
28 1389.91
30 1343.31
32 1594.76
34 1258.27
37 1295.71
39 1364.94
42 1327.99
45 1340.48
48 1747.36
52 1664.64
56 1795.34
60 1715.83
64 1832.11
69 1430.37
74 1488.53
79 1480.04
85 1438.99
91 1317.88
97 1398.82
104 1608
112 1619.04
120 1557.55
128 1553.36
137 1215.25
147 1256.22
158 1380.69
169 1243.05
181 1267.35
194 1450.65
208 1667.58
223 1298.88
239 1306.9
256 1697.12
275 1249.44
294 1361.3
315 1283.81
338 1279.09
362 1301.5
388 1325.28
416 1329.67
446 1153.12
477 1109.54
512 1205.53
548 1230
587 1114.78
629 1099.72
674 1130.95
723 1086.19
774 1120.72
830 1120.21
889 1060.95
953 1065.04
1021 1065.68
1094 1076.79
1172 1138.26
1256 1099.3
1346 1056.38
1442 1086.48
1545 1067.72
1656 1166.38
1774 1071.61
1901 1050
2037 1077.33
2183 1083.78
2339 1089.24
2506 1105.12
2685 1086.66
2877 1072.71
3083 1049.17
3303 1091.48
3540 1158.54
3793 1073.95
4064 1185.02
4355 1075.48
4666 1109.13
4999 1083.46
